B,d1,d2,d3,d4,d5,d6
0.5680000000000004,0.5525706606610399,0.9175070608718645,0.953825856534122,1.3089989498073464,1.3203474039412644,1.3728218843117386
0.5690000000000004,0.5552255163604016,0.9195824759574069,0.9563389786311749,1.3109532952326663,1.3225507355883472,1.375605877694289
0.5700000000000004,0.5578892853461763,0.9216677776861815,0.9588585504735843,1.3129152673950255,1.3247619664247257,1.3783946579649413
0.5710000000000004,0.5605618703219193,0.9237628881969311,0.9613845175216778,1.3148848312142256,1.3269810289253332,1.3811881784883617
0.5720000000000004,0.5632431751723477,0.925867730252099,0.9639168259287079,1.316861951320682,1.3292078566258265,1.3839863932873389
0.5730000000000004,0.5659331049524159,0.9279822272413796,0.9664554225270319,1.318846592103215,1.3314423840761513,1.3867892570310563
0.5740000000000004,0.5686315658761529,0.9301063031843686,0.9690002548150911,1.320838717751693,1.3336845467986453,1.3895967250236652
0.5750000000000004,0.571338465305482,0.9322398827324765,0.9715512709448504,1.3228382922950992,1.3359342812500685,1.392408753193319
0.5760000000000004,0.5740537117389906,0.934382891170225,0.9741084197098804,1.3248452796357064,1.338191524787149,1.3952252980815398
0.5770000000000004,0.5767772148004884,0.9365352544158938,0.9766716505339055,1.3268596435796045,1.3404562156351947,1.3980463168329056
0.5780000000000004,0.5795088852275985,0.9386968990215987,0.9792409134597886,1.328881347864181,1.3427282928593165,1.4008717671850182
0.5790000000000004,0.5822486348602247,0.9408677521728972,0.9818161591388979,1.330910356182752,1.3450076963380795,1.403701607458757
0.5800000000000004,0.5849963766290482,0.9430477416879945,0.984397338820937,1.3329466322068448,1.3472943667392343,1.4065357965488072
0.5810000000000004,0.5877520245438905,0.9452367960164096,0.9869844043440352,1.3349901396061625,1.3495882454973245,1.409374293914409
0.5820000000000004,0.5905154936821173,0.9474348442373763,0.9895773081251829,1.3370408420666422,1.3518892747928568,1.412217059570322
0.5830000000000004,0.5932867001770266,0.9496418160578752,0.9921760031509734,1.3390987033068065,1.3541973975330759,1.4150640540780497
0.5840000000000004,0.5960655612061512,0.9518576418103404,0.9947804429685778,1.3411636870924557,1.3565125573339145,1.4179152385372014
